"type","genotype","N","mean","sd","se","gene"
"1693","Ambr","wt",3,0.709401541871551,0.904120447651622,0.521994183831509,"Solyc10g038050.1.1"
"1694","Aother","wt",5,1.79745807655558,2.04840631954493,0.916075155208524,"Solyc10g038050.1.1"
"1695","Bmbr","wt",4,12.6939369900568,24.5948991514539,12.2974495757269,"Solyc10g038050.1.1"
"1696","Bother","wt",4,3.568327504807,6.44744758744043,3.22372379372021,"Solyc10g038050.1.1"
"1697","Cmbr","wt",6,2.4012246780678,1.84155019045253,0.751809717055649,"Solyc10g038050.1.1"
"1698","Cother","wt",3,18.8924123277137,28.8915087496082,16.6805203538807,"Solyc10g038050.1.1"
"1699","Ambr","wt",3,4.5761980566617,4.98449985372958,2.87780233232642,"Solyc10g044850.1.1"
"1700","Aother","wt",5,1.75831248194613,2.0449003665184,0.914507245349877,"Solyc10g044850.1.1"
"1701","Bmbr","wt",4,1.46970209616726,0.814810977592556,0.407405488796278,"Solyc10g044850.1.1"
"1702","Bother","wt",4,2.10467279494512,2.15501729453776,1.07750864726888,"Solyc10g044850.1.1"
"1703","Cmbr","wt",6,1.48507009929584,2.19605535498541,0.896535844436804,"Solyc10g044850.1.1"
"1704","Cother","wt",3,33.4796677423884,53.3069444793775,30.7767787448451,"Solyc10g044850.1.1"
"1705","Ambr","wt",3,142.318647092278,234.681495771877,135.493424757717,"Solyc10g045000.1.1"
"1706","Aother","wt",5,6.69787649776072,8.19725884293267,3.66592560039175,"Solyc10g045000.1.1"
"1707","Bmbr","wt",4,46.2088535926646,85.8744857491859,42.937242874593,"Solyc10g045000.1.1"
"1708","Bother","wt",4,6.32369689285947,5.65382987363198,2.82691493681599,"Solyc10g045000.1.1"
"1709","Cmbr","wt",6,5.85573838900033,5.351310298794,2.18466328122431,"Solyc10g045000.1.1"
"1710","Cother","wt",3,431.294525285534,679.674164776235,392.410061994793,"Solyc10g045000.1.1"
"1711","Ambr","wt",3,0.133593488490135,0.231390709625281,0.133593488490135,"Solyc10g045100.1.1"
"1712","Aother","wt",5,0.788984650507256,0.804718023161868,0.359880840501837,"Solyc10g045100.1.1"
"1713","Bmbr","wt",4,0.253660191156516,0.242739177280592,0.121369588640296,"Solyc10g045100.1.1"
"1714","Bother","wt",4,1.38777878078145e-17,0,0,"Solyc10g045100.1.1"
"1715","Cmbr","wt",6,0.560971179697571,1.32524746998596,0.541030014063326,"Solyc10g045100.1.1"
"1716","Cother","wt",3,10.9026996362337,14.0171785858954,8.09282182984576,"Solyc10g045100.1.1"
"1717","Ambr","wt",3,23.6084813075085,15.6743976378527,9.04961769559946,"Solyc10g049590.1.1"
"1718","Aother","wt",5,11.8856674596932,6.9936293249308,3.12764611599625,"Solyc10g049590.1.1"
"1719","Bmbr","wt",4,11.4132543586602,8.08910510029395,4.04455255014698,"Solyc10g049590.1.1"
"1720","Bother","wt",4,19.4322540982091,7.89422983290418,3.94711491645209,"Solyc10g049590.1.1"
"1721","Cmbr","wt",6,8.96807065614308,7.08093976110325,2.890781552348,"Solyc10g049590.1.1"
"1722","Cother","wt",3,73.3171585571125,114.138493320451,65.8978898434606,"Solyc10g049590.1.1"
"1723","Ambr","wt",3,31.2129364440888,48.2919967125597,27.8813973017009,"Solyc10g050210.1.1"
"1724","Aother","wt",5,2.70711948623193,1.38291720982497,0.618459377684595,"Solyc10g050210.1.1"
"1725","Bmbr","wt",4,1.9955981850634,1.2614615042558,0.630730752127901,"Solyc10g050210.1.1"
"1726","Bother","wt",4,1.98589971803439,2.55998266809641,1.27999133404821,"Solyc10g050210.1.1"
"1727","Cmbr","wt",6,5.23685117413856,4.74494017229643,1.93711371369333,"Solyc10g050210.1.1"
"1728","Cother","wt",3,58.3930188525451,98.4535652899025,56.8421924228036,"Solyc10g050210.1.1"
"1729","Ambr","wt",3,107.218307050142,172.749765868668,99.7371238267206,"Solyc10g050260.1.1"
"1730","Aother","wt",5,11.334601851247,7.9835431307647,3.57034902833827,"Solyc10g050260.1.1"
"1731","Bmbr","wt",4,168.99115230694,334.404226022977,167.202113011489,"Solyc10g050260.1.1"
"1732","Bother","wt",4,27.4465986046487,31.325784321572,15.662892160786,"Solyc10g050260.1.1"
"1733","Cmbr","wt",6,9.19461354230629,3.257067604044,1.32969228127619,"Solyc10g050260.1.1"
"1734","Cother","wt",3,1085.57633657534,1739.75198074556,1004.44627440663,"Solyc10g050260.1.1"
"1735","Ambr","wt",3,10.3825639417524,6.55038995647042,3.78186940466522,"Solyc10g051270.1.1"
"1736","Aother","wt",5,6.04918755056856,0.865511066642106,0.38706831605802,"Solyc10g051270.1.1"
"1737","Bmbr","wt",4,8.20258844917049,5.62730275249774,2.81365137624887,"Solyc10g051270.1.1"
"1738","Bother","wt",4,14.6602933425942,6.83004541512659,3.41502270756329,"Solyc10g051270.1.1"
"1739","Cmbr","wt",6,13.2942321881484,7.90533220976972,3.2273383601874,"Solyc10g051270.1.1"
"1740","Cother","wt",3,22.3338176338593,16.9903893464363,9.80940586280154,"Solyc10g051270.1.1"
"1741","Ambr","wt",3,133.584066269656,219.603581607378,126.788186956026,"Solyc10g052420.1.1"
"1742","Aother","wt",5,7.64879421096223,7.31081059799474,3.26949389354843,"Solyc10g052420.1.1"
"1743","Bmbr","wt",4,53.3813509611405,100.585998736465,50.2929993682323,"Solyc10g052420.1.1"
"1744","Bother","wt",4,27.1097559789219,35.8416236025559,17.9208118012779,"Solyc10g052420.1.1"
"1745","Cmbr","wt",6,4.61188338051238,1.33747550145901,0.54602208700794,"Solyc10g052420.1.1"
"1746","Cother","wt",3,708.815571801547,1120.20337975098,646.749722846356,"Solyc10g052420.1.1"
"1747","Ambr","wt",3,388.972410690802,615.576238555954,355.403107037017,"Solyc10g052630.1.1"
"1748","Aother","wt",5,21.2093840928032,23.4954898596501,10.5075024981669,"Solyc10g052630.1.1"
"1749","Bmbr","wt",4,210.133730741732,399.300076343198,199.650038171599,"Solyc10g052630.1.1"
"1750","Bother","wt",4,123.324162858467,204.863656227222,102.431828113611,"Solyc10g052630.1.1"
"1751","Cmbr","wt",6,20.786930564949,16.1877793692092,6.60863325388586,"Solyc10g052630.1.1"
"1752","Cother","wt",3,1548.33230342662,2416.94401484711,1395.42327758823,"Solyc10g052630.1.1"
"1753","Ambr","wt",3,22.0130554751759,13.0421569477719,7.52989282460946,"Solyc10g054430.1.1"
"1754","Aother","wt",5,11.018186145727,15.4243119457975,6.89796200339306,"Solyc10g054430.1.1"
"1755","Bmbr","wt",4,7.21971951496194,6.37773042257437,3.18886521128719,"Solyc10g054430.1.1"
"1756","Bother","wt",4,42.2941964053581,57.8783046203502,28.9391523101751,"Solyc10g054430.1.1"
"1757","Cmbr","wt",6,7.72593518598984,8.81882631287159,3.60027076612756,"Solyc10g054430.1.1"
"1758","Cother","wt",3,61.8522846710176,95.0992022911157,54.9055500424943,"Solyc10g054430.1.1"
"1759","Ambr","wt",3,40.4362495039302,66.3440881508127,38.303777153012,"Solyc10g055490.1.1"
"1760","Aother","wt",5,1.13919883296016,1.13436633495327,0.507304047268562,"Solyc10g055490.1.1"
"1761","Bmbr","wt",4,8.29402462090661,15.6453589130862,7.82267945654312,"Solyc10g055490.1.1"
"1762","Bother","wt",4,2.32734133951072,2.26214172852786,1.13107086426393,"Solyc10g055490.1.1"
"1763","Cmbr","wt",6,4.57707885791634,3.34349305143409,1.36497532242577,"Solyc10g055490.1.1"
"1764","Cother","wt",3,83.8140381886889,137.615559515252,79.4523803308119,"Solyc10g055490.1.1"
"1765","Ambr","wt",3,30.4095463068709,44.1092559782805,25.4664908128144,"Solyc10g074350.1.1"
"1766","Aother","wt",5,5.35548686977032,2.65750491384911,1.18847232758127,"Solyc10g074350.1.1"
"1767","Bmbr","wt",4,7.62899563824978,2.69441692480901,1.3472084624045,"Solyc10g074350.1.1"
"1768","Bother","wt",4,4.6301151382504,4.09317785684887,2.04658892842443,"Solyc10g074350.1.1"
"1769","Cmbr","wt",6,5.67867620146266,2.50198368486032,1.0214305621127,"Solyc10g074350.1.1"
"1770","Cother","wt",3,27.3549043112072,41.5015239124322,23.9609160026224,"Solyc10g074350.1.1"
"1771","Ambr","wt",3,0.311934741043323,0.472572149880166,0.272839657944834,"Solyc10g078220.1.1"
"1772","Aother","wt",5,1.34808779951794,1.18657036578891,0.530650399598157,"Solyc10g078220.1.1"
"1773","Bmbr","wt",4,0.117990807654077,0.205474342783096,0.102737171391548,"Solyc10g078220.1.1"
"1774","Bother","wt",4,6.5550011076527,10.6677038726262,5.3338519363131,"Solyc10g078220.1.1"
"1775","Cmbr","wt",6,1.00121894299932,1.19149120465751,0.486424247404157,"Solyc10g078220.1.1"
"1776","Cother","wt",3,17.1925333588507,26.032696657253,15.0299844227969,"Solyc10g078220.1.1"
"1777","Ambr","wt",3,17.4169840635992,2.74370668879173,1.58407979535128,"Solyc10g079160.1.1"
"1778","Aother","wt",5,5.86561416183374,3.02712138895846,1.35376984037094,"Solyc10g079160.1.1"
"1779","Bmbr","wt",4,12.4076648402325,7.17724809973251,3.58862404986625,"Solyc10g079160.1.1"
"1780","Bother","wt",4,6.54699174953712,4.36617417553209,2.18308708776604,"Solyc10g079160.1.1"
"1781","Cmbr","wt",6,16.4546575269927,7.68002332101347,3.13535639152635,"Solyc10g079160.1.1"
"1782","Cother","wt",3,23.6297190172126,28.9758483850867,16.7292138651276,"Solyc10g079160.1.1"
"1783","Ambr","wt",3,2.05994985713519,3.5679378136024,2.05994985713519,"Solyc10g079750.1.1"
"1784","Aother","wt",5,1.32006755468157,1.31921145874182,0.589969299688673,"Solyc10g079750.1.1"
"1785","Bmbr","wt",4,0.215704207163977,0.200806852539242,0.100403426269621,"Solyc10g079750.1.1"
"1786","Bother","wt",4,6.05753446938703,10.1001606814595,5.05008034072973,"Solyc10g079750.1.1"
"1787","Cmbr","wt",6,2.60091536823218,1.58663038380365,0.647739141785864,"Solyc10g079750.1.1"
"1788","Cother","wt",3,7.51221276118749,6.68085687469178,3.85719451502066,"Solyc10g079750.1.1"
"1789","Ambr","wt",3,2.02198466713296,1.3272664319319,0.766297631762235,"Solyc10g079930.1.1"
"1790","Aother","wt",5,4.38724434470044,3.21141970222351,1.43619055169078,"Solyc10g079930.1.1"
"1791","Bmbr","wt",4,3.37785648558974,1.67784745744823,0.838923728724115,"Solyc10g079930.1.1"
"1792","Bother","wt",4,12.2301861110045,14.3974733938277,7.19873669691385,"Solyc10g079930.1.1"
"1793","Cmbr","wt",6,3.94422939728752,4.04255063585482,1.65036438620133,"Solyc10g079930.1.1"
"1794","Cother","wt",3,47.5734928697888,67.9502490923738,39.2310946049841,"Solyc10g079930.1.1"
"1795","Ambr","wt",3,31.998385551559,22.4267950053834,12.9481161334187,"Solyc10g081570.1.1"
"1796","Aother","wt",5,46.2619053990566,66.7733952482406,29.8619701727055,"Solyc10g081570.1.1"
"1797","Bmbr","wt",4,103.239087742469,128.475907412226,64.237953706113,"Solyc10g081570.1.1"
"1798","Bother","wt",4,44.309503672738,75.0692601122078,37.5346300561039,"Solyc10g081570.1.1"
"1799","Cmbr","wt",6,32.8315438612682,18.9579260596843,7.73954090460642,"Solyc10g081570.1.1"
"1800","Cother","wt",3,194.386956973965,93.2391618466812,53.8316551911965,"Solyc10g081570.1.1"
"1801","Ambr","wt",3,13.4200825340864,3.47746349348673,2.00771448406166,"Solyc10g086070.1.1"
"1802","Aother","wt",5,3.59818389370491,4.31289015941346,1.92878311518768,"Solyc10g086070.1.1"
"1803","Bmbr","wt",4,4.92576499265115,3.02441988975821,1.5122099448791,"Solyc10g086070.1.1"
"1804","Bother","wt",4,4.02647278118159,4.11443961187253,2.05721980593627,"Solyc10g086070.1.1"
"1805","Cmbr","wt",6,6.91957689281938,2.26145053673751,0.923233315591674,"Solyc10g086070.1.1"
"1806","Cother","wt",3,22.5927159415645,31.08325693266,17.9459267573615,"Solyc10g086070.1.1"
"1807","Ambr","wt",3,4.32913140818917,2.88166971636576,1.66373278645936,"Solyc11g006400.1.1"
"1808","Aother","wt",5,5.59177645130795,2.52414350451967,1.12883129221411,"Solyc11g006400.1.1"
"1809","Bmbr","wt",4,7.49584940671311,4.28992958016228,2.14496479008114,"Solyc11g006400.1.1"
"1810","Bother","wt",4,3.83132629770781,2.83500278772282,1.41750139386141,"Solyc11g006400.1.1"
"1811","Cmbr","wt",6,9.6501260753031,8.66530622969245,3.5375964546178,"Solyc11g006400.1.1"
"1812","Cother","wt",3,26.8264251354243,28.9667261410332,16.7239471350677,"Solyc11g006400.1.1"
"1813","Ambr","wt",3,33.0186563951439,6.38814629654506,3.688197983933,"Solyc11g006430.1.1"
"1814","Aother","wt",5,21.8706566358622,8.13650742010866,3.63875673815888,"Solyc11g006430.1.1"
"1815","Bmbr","wt",4,55.3550094600721,7.3145511699146,3.6572755849573,"Solyc11g006430.1.1"
"1816","Bother","wt",4,25.4540702390103,28.5037446474293,14.2518723237146,"Solyc11g006430.1.1"
"1817","Cmbr","wt",6,38.9720996170434,18.3449956445631,7.48931311045988,"Solyc11g006430.1.1"
"1818","Cother","wt",3,71.7685043074735,39.2204727713897,22.6439505123062,"Solyc11g006430.1.1"
"1819","Ambr","wt",3,11.6635344849306,5.68871087490555,3.28437875496867,"Solyc11g006940.1.1"
"1820","Aother","wt",5,11.8334782209426,3.62423370076755,1.62080658425237,"Solyc11g006940.1.1"
"1821","Bmbr","wt",4,12.4302679189132,8.31448574454343,4.15724287227172,"Solyc11g006940.1.1"
"1822","Bother","wt",4,5.31210259647863,3.4079155138143,1.70395775690715,"Solyc11g006940.1.1"
"1823","Cmbr","wt",6,11.1465279049578,4.27135932676188,1.74377514310741,"Solyc11g006940.1.1"
"1824","Cother","wt",3,82.732631921043,130.719685912899,75.4710458501958,"Solyc11g006940.1.1"
"1825","Ambr","wt",3,4.18786539014124,4.26342283045199,2.46148831883065,"Solyc11g007570.1.1"
"1826","Aother","wt",5,2.4154950729162,2.28388299234722,1.0213835247088,"Solyc11g007570.1.1"
"1827","Bmbr","wt",4,2.13867478553224,1.80361493527077,0.901807467635387,"Solyc11g007570.1.1"
"1828","Bother","wt",4,1.44067599717197,1.62175359853768,0.810876799268839,"Solyc11g007570.1.1"
"1829","Cmbr","wt",6,2.76703908066015,3.68019010511688,1.50243131899599,"Solyc11g007570.1.1"
"1830","Cother","wt",3,14.8492838624842,20.1718816622979,11.6462413077889,"Solyc11g007570.1.1"
"1831","Ambr","wt",3,3.36239147692762,1.49283192250291,0.861886912311922,"Solyc11g008680.1.1"
"1832","Aother","wt",5,4.64264696669856,2.50091892185061,1.11844494309469,"Solyc11g008680.1.1"
"1833","Bmbr","wt",4,4.72987813407067,1.94516066761732,0.972580333808662,"Solyc11g008680.1.1"
"1834","Bother","wt",4,2.8466323933435,1.8015629975271,0.900781498763549,"Solyc11g008680.1.1"
"1835","Cmbr","wt",6,4.5020539513664,4.25588395481378,1.73745734896531,"Solyc11g008680.1.1"
"1836","Cother","wt",3,16.4214984223454,17.8580525314186,10.310351436217,"Solyc11g008680.1.1"
"1837","Ambr","wt",3,2.36210653019433,1.94975907596374,1.12569392736258,"Solyc11g010220.1.1"
"1838","Aother","wt",5,2.43051276664233,0.658191141473614,0.294352026904637,"Solyc11g010220.1.1"
"1839","Bmbr","wt",4,11.4987330283117,18.4928754529241,9.24643772646204,"Solyc11g010220.1.1"
"1840","Bother","wt",4,1.21975793557175,1.01361754225194,0.506808771125968,"Solyc11g010220.1.1"
"1841","Cmbr","wt",6,1.48823732060207,1.03454951069347,0.422353069140836,"Solyc11g010220.1.1"
"1842","Cother","wt",3,10.4947888077371,15.6798784865426,9.05278206506599,"Solyc11g010220.1.1"
"1843","Ambr","wt",3,3.4957211546025,2.35709137141426,1.36086733779057,"Solyc11g010330.1.1"
"1844","Aother","wt",5,8.97098932462538,6.60916547045543,2.95570865329654,"Solyc11g010330.1.1"
"1845","Bmbr","wt",4,2.11059166032308,0.873339792593335,0.436669896296667,"Solyc11g010330.1.1"
"1846","Bother","wt",4,4.27274399938043,2.67149595867823,1.33574797933911,"Solyc11g010330.1.1"
"1847","Cmbr","wt",6,3.31785356359622,4.0912517638354,1.67024653844307,"Solyc11g010330.1.1"
"1848","Cother","wt",3,22.8287019656179,30.820618339348,17.7942922948133,"Solyc11g010330.1.1"
"1849","Ambr","wt",3,25.7300198742666,17.0642651564931,9.85205808162444,"Solyc11g010660.1.1"
"1850","Aother","wt",5,17.5549302117783,7.97270558038977,3.56550232846869,"Solyc11g010660.1.1"
"1851","Bmbr","wt",4,36.7265496633071,9.26883754697115,4.63441877348557,"Solyc11g010660.1.1"
"1852","Bother","wt",4,6.87511179514888,5.10316261217248,2.55158130608624,"Solyc11g010660.1.1"
"1853","Cmbr","wt",6,23.1671374832382,16.848560516842,6.87839602777771,"Solyc11g010660.1.1"
"1854","Cother","wt",3,72.3677773851844,106.996820603076,61.7746431776199,"Solyc11g010660.1.1"
"1855","Ambr","wt",3,8.33679478116593,1.77452825152794,1.02452436370425,"Solyc11g012800.1.1"
"1856","Aother","wt",5,6.3038634987428,3.09490998426703,1.38408582181277,"Solyc11g012800.1.1"
"1857","Bmbr","wt",4,7.2153134284893,4.73496030678919,2.36748015339459,"Solyc11g012800.1.1"
"1858","Bother","wt",4,5.50713541807784,3.59539070463168,1.79769535231584,"Solyc11g012800.1.1"
"1859","Cmbr","wt",6,5.45049750425128,3.45008210122903,1.40849011978673,"Solyc11g012800.1.1"
"1860","Cother","wt",3,18.3864480335879,26.3600393342155,15.2189758054585,"Solyc11g012800.1.1"
"1861","Ambr","wt",3,2.84886260130183,2.92532671174274,1.68893816449227,"Solyc11g013850.1.1"
"1862","Aother","wt",5,4.92950582028772,2.750636671504,1.23012211577734,"Solyc11g013850.1.1"
"1863","Bmbr","wt",4,9.1837232700302,3.64600993948159,1.82300496974079,"Solyc11g013850.1.1"
"1864","Bother","wt",4,2.97328728544832,1.88621147136567,0.943105735682833,"Solyc11g013850.1.1"
"1865","Cmbr","wt",6,8.9771919999759,5.24988470800842,2.14325645717681,"Solyc11g013850.1.1"
"1866","Cother","wt",3,41.2467280492192,61.6753648997225,35.6082885272232,"Solyc11g013850.1.1"
"1867","Ambr","wt",3,529.40964867448,857.863198185135,495.287548400061,"Solyc11g017260.1.1"
"1868","Aother","wt",5,35.763803311835,33.3907651296761,14.9328041301371,"Solyc11g017260.1.1"
"1869","Bmbr","wt",4,369.647988982258,716.079075683413,358.039537841707,"Solyc11g017260.1.1"
"1870","Bother","wt",4,92.0363811048237,123.027488803872,61.5137444019358,"Solyc11g017260.1.1"
"1871","Cmbr","wt",6,31.4153085906437,18.7403926007131,7.65073324186276,"Solyc11g017260.1.1"
"1872","Cother","wt",3,2366.56289671396,3726.55787366009,2151.52919150837,"Solyc11g017260.1.1"
"1873","Ambr","wt",3,6.42935880906917,9.05906217442677,5.23025198501085,"Solyc11g020010.1.1"
"1874","Aother","wt",5,1.66990234506481,1.56560165577426,0.700158345599494,"Solyc11g020010.1.1"
"1875","Bmbr","wt",4,3.09271419175156,1.59429247082656,0.797146235413281,"Solyc11g020010.1.1"
"1876","Bother","wt",4,2.51859644047308,1.69789170701018,0.84894585350509,"Solyc11g020010.1.1"
"1877","Cmbr","wt",6,7.19679416780668,8.15260866822999,3.32828855162577,"Solyc11g020010.1.1"
"1878","Cother","wt",3,10.860733027791,15.111898766228,8.7248588206481,"Solyc11g020010.1.1"
"1879","Ambr","wt",3,656.252146015046,1070.0090498843,617.770012986039,"Solyc11g020560.1.1"
"1880","Aother","wt",5,31.8157488126346,25.933147327476,11.5976560589507,"Solyc11g020560.1.1"
"1881","Bmbr","wt",4,343.239469118225,662.727372030194,331.363686015097,"Solyc11g020560.1.1"
"1882","Bother","wt",4,83.1270970696855,118.036603105121,59.0183015525606,"Solyc11g020560.1.1"
"1883","Cmbr","wt",6,27.7019372182527,19.4363171696654,7.93484325742933,"Solyc11g020560.1.1"
"1884","Cother","wt",3,2528.16751420536,4011.65879527364,2316.13228534817,"Solyc11g020560.1.1"
"1885","Ambr","wt",3,25.2366420357058,18.876661671743,10.8984456975823,"Solyc11g021190.1.1"
"1886","Aother","wt",5,14.355160749494,7.07926894004821,3.16594531619013,"Solyc11g021190.1.1"
"1887","Bmbr","wt",4,28.8592782521711,37.1054432109891,18.5527216054945,"Solyc11g021190.1.1"
"1888","Bother","wt",4,20.0728829249626,6.85678731607668,3.42839365803834,"Solyc11g021190.1.1"
"1889","Cmbr","wt",6,10.084998354539,3.63653594684897,1.48460958351148,"Solyc11g021190.1.1"
"1890","Cother","wt",3,92.2069441804093,142.783986262101,82.4363729043916,"Solyc11g021190.1.1"
"1891","Ambr","wt",3,9.61992977519139,12.6447121203419,7.30042794650471,"Solyc11g021270.1.1"
"1892","Aother","wt",5,4.93472788250033,2.71482046738898,1.2141046223579,"Solyc11g021270.1.1"
"1893","Bmbr","wt",4,10.7094231325826,14.9314946899003,7.46574734495017,"Solyc11g021270.1.1"
"1894","Bother","wt",4,9.78215621990329,12.6552328709554,6.3276164354777,"Solyc11g021270.1.1"
"1895","Cmbr","wt",6,6.08328758253642,2.02319217820523,0.825964748032145,"Solyc11g021270.1.1"
"1896","Cother","wt",3,27.3549043112072,41.5015239124322,23.9609160026224,"Solyc11g021270.1.1"
"1897","Ambr","wt",3,8.08591286369059,9.49664194662939,5.48288878428397,"Solyc11g022590.1.1"
"1898","Aother","wt",5,13.1323515688182,18.539829797381,8.291263943644,"Solyc11g022590.1.1"
"1899","Bmbr","wt",4,0.500730505069315,0.741868852366089,0.370934426183045,"Solyc11g022590.1.1"
"1900","Bother","wt",4,4.28327788935967,7.17621672139958,3.58810836069979,"Solyc11g022590.1.1"
"1901","Cmbr","wt",6,13.0401069731836,29.736956877166,12.1400618087006,"Solyc11g022590.1.1"
"1902","Cother","wt",3,1.47751512624911,0.926744741699119,0.535056326090056,"Solyc11g022590.1.1"
"1903","Ambr","wt",3,58.9412534733414,99.9387903243836,57.6996874962685,"Solyc11g030740.1.1"
"1904","Aother","wt",5,1.3829669135266,1.11540844491948,0.498825821103458,"Solyc11g030740.1.1"
"1905","Bmbr","wt",4,28.116840567091,51.0484865025408,25.5242432512704,"Solyc11g030740.1.1"
"1906","Bother","wt",4,2.54170940024738,1.67484213221929,0.837421066109643,"Solyc11g030740.1.1"
"1907","Cmbr","wt",6,2.8895658643393,2.29481461633091,0.936854144048579,"Solyc11g030740.1.1"
